OrderID,OrderDate,CustomerID,BranchID,Branch,City,ProductID,Product,Category,Subcategory,Quantity,UnitPrice,Sales,Cost,Profit,PaymentMethod,Channel,CustomerType
104579,2024-11-30 20:05:00,C1614,B010,Sheikh Zayed,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,Returning
104580,2024-10-23 09:12:00,C3401,B007,Zamalek,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,Returning
104581,2024-01-19 22:22:00,C3086,B006,Nasr City,Cairo,P024,Biscuits 200g,Snacks,Biscuit,2,30,60,32,28,Cash,Store,New
104582,2024-10-30 11:53:00,C1108,B010,Sheikh Zayed,Giza,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Store,Returning
104583,2024-09-13 14:50:00,C2521,B011,Maadi 2,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Visa,Store,Returning
104584,2024-10-01 08:41:00,C4058,B005,Heliopolis,Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Visa,Store,Returning
104585,2024-04-14 19:10:00,C3420,B009,6th of October City,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Wallet,Online,Returning
104586,2024-07-06 08:31:00,C4441,B012,City Stars,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,2,55,110,64,46,Cash,Store,New
104587,2024-03-19 17:14:00,C1209,B004,Mall of Arabia - 6th October,Giza,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Wallet,Store,Returning
104588,2024-04-09 12:36:00,C3494,B006,Nasr City,Cairo,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Cash,Store,New
104589,2024-10-15 21:55:00,C4126,B005,Heliopolis,Cairo,P005,Instant Coffee 200g,Coffee,Instant,2,95,190,90,100,Cash,Store,Returning
104590,2024-04-19 15:55:00,C3464,B011,Maadi 2,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Online,Returning
104591,2024-09-10 13:33:00,C1661,B009,6th of October City,Giza,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
104592,2024-08-17 12:34:00,C3304,B001,Maadi 1,Cairo,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Cash,Store,Returning
104593,2024-12-19 22:57:00,C3021,B003,New Cairo (Waterway),Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Wallet,Store,Returning
104594,2024-03-08 19:02:00,C1926,B011,Maadi 2,Cairo,P017,Salt 500g,Grocery,Staples,2,12,24,12,12,Cash,Store,Returning
104595,2024-07-17 17:53:00,C3224,B006,Nasr City,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,2,65,130,76,54,Wallet,Store,New
104596,2024-09-08 18:05:00,C3794,B003,New Cairo (Waterway),Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Cash,Store,Returning
104597,2024-01-25 21:41:00,C1698,B002,Mohandeseen,Giza,P033,Garlic Powder 100g,Spices,Powder,2,40,80,44,36,Visa,Online,Returning
104598,2024-12-07 19:08:00,C3454,B011,Maadi 2,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,Returning
104599,2024-12-13 17:54:00,C1218,B010,Sheikh Zayed,Giza,P011,Pasta 500g,Grocery,Pasta,2,35,70,36,34,Wallet,Store,Returning
104600,2024-04-03 13:22:00,C2388,B010,Sheikh Zayed,Giza,P033,Garlic Powder 100g,Spices,Powder,4,40,160,88,72,Wallet,Store,New
104601,2024-09-10 17:46:00,C3892,B003,New Cairo (Waterway),Cairo,P015,Orange Juice 1L,Beverages,Juice,2,60,120,70,50,Cash,Store,Returning
104602,2024-04-23 09:50:00,C3364,B005,Heliopolis,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Wallet,Store,New
104603,2024-08-08 16:42:00,C4467,B012,City Stars,Cairo,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Visa,Store,New
104604,2024-02-23 21:01:00,C2261,B010,Sheikh Zayed,Giza,P037,Protein Bar 50g,Health,Protein,4,40,160,88,72,Visa,Store,Returning
104605,2024-10-19 20:25:00,C2306,B009,6th of October City,Giza,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Cash,Store,Returning
104606,2024-01-16 13:10:00,C3556,B002,Mohandeseen,Giza,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,Returning
104607,2024-04-21 20:27:00,C2534,B001,Maadi 1,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Store,Returning
104608,2024-05-20 20:06:00,C1327,B012,City Stars,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Wallet,Store,New
104609,2024-05-09 12:47:00,C2555,B007,Zamalek,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Wallet,Online,Returning
104610,2024-12-25 09:44:00,C3592,B010,Sheikh Zayed,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Visa,Store,New
104611,2024-01-20 20:49:00,C1678,B009,6th of October City,Giza,P009,Sugar 1kg,Grocery,Baking,3,40,120,66,54,Wallet,Store,New
104612,2024-10-15 13:16:00,C3034,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,Returning
104613,2024-07-25 08:37:00,C2519,B011,Maadi 2,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Wallet,Store,Returning
104614,2024-09-13 08:26:00,C2745,B003,New Cairo (Waterway),Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,New
104615,2024-06-23 14:27:00,C3314,B010,Sheikh Zayed,Giza,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Visa,Store,Returning
104616,2024-11-22 16:58:00,C2633,B006,Nasr City,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Visa,Store,Returning
104617,2024-05-12 10:38:00,C4006,B005,Heliopolis,Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Store,New
104618,2024-11-12 18:01:00,C2803,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,2,95,190,120,70,Visa,Store,Returning
104619,2024-11-29 15:58:00,C3624,B007,Zamalek,Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Online,Returning
104620,2024-12-11 20:40:00,C3769,B009,6th of October City,Giza,P008,Honey Natural 500g,Honey,Pure,2,200,400,240,160,Cash,Store,Returning
104621,2024-07-18 17:05:00,C1884,B010,Sheikh Zayed,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Wallet,Store,Returning
104622,2024-02-19 14:54:00,C1057,B005,Heliopolis,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Store,Returning
104623,2024-11-18 14:07:00,C3142,B008,Dokki,Giza,P015,Orange Juice 1L,Beverages,Juice,3,60,180,105,75,Mada,Store,New
104624,2024-07-11 22:33:00,C1849,B006,Nasr City,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Visa,Store,Returning
104625,2024-12-17 14:08:00,C1302,B010,Sheikh Zayed,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,2,55,110,64,46,Wallet,Online,Returning
104626,2024-02-13 09:48:00,C1897,B007,Zamalek,Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,Returning
104627,2024-10-03 14:27:00,C4263,B001,Maadi 1,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
104628,2024-09-24 10:17:00,C3816,B007,Zamalek,Cairo,P006,Olive Oil 500ml,Oils,Olive,2,220,440,280,160,Wallet,Store,New
104629,2024-11-19 20:43:00,C1481,B007,Zamalek,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
104630,2024-07-21 13:24:00,C4410,B003,New Cairo (Waterway),Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Wallet,Store,Returning
104631,2024-12-16 12:02:00,C2005,B003,New Cairo (Waterway),Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,Returning
104632,2024-09-11 10:13:00,C4209,B002,Mohandeseen,Giza,P030,Yogurt 170g,Dairy,Yogurt,2,18,36,20,16,Visa,Store,Returning
104633,2024-03-16 12:11:00,C4270,B004,Mall of Arabia - 6th October,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Store,Returning
104634,2024-07-18 21:02:00,C1433,B001,Maadi 1,Cairo,P038,Energy Drink 330ml,Beverages,Energy,3,30,90,54,36,Visa,Store,Returning
104635,2024-09-24 21:39:00,C3626,B005,Heliopolis,Cairo,P015,Orange Juice 1L,Beverages,Juice,2,60,120,70,50,Visa,Online,Returning
104636,2024-08-19 10:06:00,C4072,B006,Nasr City,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Mada,Store,New
104637,2024-03-17 08:40:00,C2392,B006,Nasr City,Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Wallet,Online,New
104638,2024-06-18 11:49:00,C4190,B002,Mohandeseen,Giza,P028,Mayonnaise 400g,Grocery,Condiment,3,65,195,114,81,Cash,Store,New
104639,2024-05-19 13:58:00,C1472,B007,Zamalek,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,2,110,220,120,100,Cash,Store,Returning
104640,2024-11-15 11:18:00,C3640,B011,Maadi 2,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Store,New
104641,2024-12-30 09:00:00,C2412,B010,Sheikh Zayed,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,Returning
104642,2024-10-23 12:58:00,C3853,B005,Heliopolis,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Wallet,Store,New
104643,2024-02-25 20:52:00,C3127,B005,Heliopolis,Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Wallet,Store,Returning
104644,2024-02-08 12:55:00,C1729,B001,Maadi 1,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Wallet,Store,Returning
104645,2024-09-05 16:14:00,C3650,B005,Heliopolis,Cairo,P030,Yogurt 170g,Dairy,Yogurt,3,18,54,30,24,Visa,Online,Returning
104646,2024-04-10 18:53:00,C1626,B011,Maadi 2,Cairo,P036,Olives 300g,Grocery,Olives,1,75,75,40,35,Visa,Online,New
104647,2024-10-29 20:34:00,C3049,B003,New Cairo (Waterway),Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Visa,Store,New
104648,2024-03-17 09:59:00,C3264,B002,Mohandeseen,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,New
104649,2024-04-26 09:13:00,C4264,B008,Dokki,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,Returning
104650,2024-12-14 22:47:00,C2427,B009,6th of October City,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,New
104651,2024-01-08 08:51:00,C3674,B011,Maadi 2,Cairo,P012,Tomato Paste 400g,Grocery,Canned,4,28,112,60,52,Visa,Store,New
104652,2024-06-08 10:26:00,C2704,B006,Nasr City,Cairo,P006,Olive Oil 500ml,Oils,Olive,4,220,880,560,320,Mada,Store,Returning
104653,2024-11-11 20:51:00,C3855,B007,Zamalek,Cairo,P005,Instant Coffee 200g,Coffee,Instant,2,95,190,90,100,Wallet,Store,Returning
104654,2024-07-04 16:30:00,C2097,B008,Dokki,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,2,95,190,110,80,Mada,Store,Returning
104655,2024-06-26 21:08:00,C2135,B007,Zamalek,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,New
104656,2024-09-14 16:34:00,C3231,B003,New Cairo (Waterway),Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Cash,Store,Returning
104657,2024-09-09 21:40:00,C1893,B003,New Cairo (Waterway),Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Cash,Store,Returning
104658,2024-04-05 10:40:00,C1867,B006,Nasr City,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,2,180,360,200,160,Cash,Store,Returning
104659,2024-08-26 16:43:00,C1473,B009,6th of October City,Giza,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Visa,Store,New
104660,2024-06-18 08:15:00,C2669,B005,Heliopolis,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,Returning
104661,2024-09-26 10:32:00,C2640,B008,Dokki,Giza,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Cash,Online,Returning
104662,2024-08-13 14:30:00,C2846,B007,Zamalek,Cairo,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Cash,Store,New
104663,2024-01-23 16:08:00,C1987,B009,6th of October City,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Visa,Store,Returning
104664,2024-06-13 19:44:00,C1192,B009,6th of October City,Giza,P010,Rice 5kg,Grocery,Staples,2,180,360,220,140,Cash,Store,Returning
104665,2024-03-07 08:40:00,C1023,B008,Dokki,Giza,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Store,Returning
104666,2024-04-20 19:58:00,C4387,B007,Zamalek,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Visa,Store,Returning
104667,2024-02-22 13:49:00,C1727,B012,City Stars,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Cash,Store,Returning
104668,2024-12-02 18:02:00,C1133,B008,Dokki,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Wallet,Store,New
104669,2024-02-12 12:50:00,C3770,B005,Heliopolis,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,New
104670,2024-03-03 08:51:00,C1453,B007,Zamalek,Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Cash,Online,Returning
104671,2024-07-01 10:37:00,C2937,B010,Sheikh Zayed,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,New
104672,2024-12-28 15:19:00,C2592,B005,Heliopolis,Cairo,P031,Bread 1pc,Bakery,Bread,4,8,32,16,16,Wallet,Store,Returning
104673,2024-10-31 20:39:00,C2998,B008,Dokki,Giza,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Cash,Store,Returning
104674,2024-07-04 11:14:00,C3391,B004,Mall of Arabia - 6th October,Giza,P018,Black Pepper 50g,Spices,Pepper,2,55,110,60,50,Wallet,Store,Returning
104675,2024-08-18 10:39:00,C1702,B007,Zamalek,Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Wallet,Store,Returning
104676,2024-02-17 08:48:00,C3789,B001,Maadi 1,Cairo,P001,Almonds 250g,Nuts,Roasted,2,85,170,110,60,Visa,Store,Returning
104677,2024-06-03 11:18:00,C3813,B005,Heliopolis,Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Visa,Store,Returning
104678,2024-12-30 16:44:00,C4286,B006,Nasr City,Cairo,P038,Energy Drink 330ml,Beverages,Energy,3,30,90,54,36,Wallet,Store,Returning
104679,2024-11-16 09:46:00,C1743,B009,6th of October City,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,New
104680,2024-08-31 16:25:00,C3563,B001,Maadi 1,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Wallet,Online,New
104681,2024-03-07 09:23:00,C2296,B010,Sheikh Zayed,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,3,55,165,96,69,Visa,Store,New
104682,2024-05-10 11:29:00,C1157,B007,Zamalek,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Mada,Store,Returning
104683,2024-03-06 15:57:00,C3115,B005,Heliopolis,Cairo,P031,Bread 1pc,Bakery,Bread,3,8,24,12,12,Visa,Store,Returning
104684,2024-04-17 11:07:00,C4355,B003,New Cairo (Waterway),Cairo,P031,Bread 1pc,Bakery,Bread,2,8,16,8,8,Cash,Store,Returning
104685,2024-11-04 13:16:00,C1648,B009,6th of October City,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Online,New
104686,2024-01-08 12:28:00,C2698,B004,Mall of Arabia - 6th October,Giza,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Visa,Online,Returning
104687,2024-09-25 11:51:00,C1808,B007,Zamalek,Cairo,P022,Cashews 200g,Nuts,Roasted,3,110,330,195,135,Visa,Store,Returning
104688,2024-08-29 19:54:00,C3520,B008,Dokki,Giza,P015,Orange Juice 1L,Beverages,Juice,2,60,120,70,50,Cash,Store,Returning
104689,2024-04-23 14:24:00,C4375,B007,Zamalek,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Wallet,Online,New
104690,2024-06-29 14:00:00,C2439,B001,Maadi 1,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,Returning
104691,2024-03-12 10:54:00,C4059,B009,6th of October City,Giza,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Wallet,Store,New
104692,2024-04-02 20:43:00,C3536,B011,Maadi 2,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
104693,2024-04-18 21:54:00,C3561,B009,6th of October City,Giza,P037,Protein Bar 50g,Health,Protein,2,40,80,44,36,Cash,Online,Returning
104694,2024-03-25 15:35:00,C4482,B005,Heliopolis,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Store,New
104695,2024-05-13 19:50:00,C1870,B004,Mall of Arabia - 6th October,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,New
104696,2024-01-06 22:19:00,C1071,B012,City Stars,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Store,New
104697,2024-08-08 17:10:00,C2092,B011,Maadi 2,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Online,Returning
104698,2024-07-24 18:25:00,C3055,B001,Maadi 1,Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Wallet,Store,New
104699,2024-04-28 09:11:00,C2436,B004,Mall of Arabia - 6th October,Giza,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Cash,Online,Returning
104700,2024-04-15 13:33:00,C2699,B012,City Stars,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Online,New
104701,2024-10-14 09:07:00,C2264,B009,6th of October City,Giza,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Online,New
104702,2024-08-09 13:06:00,C3896,B003,New Cairo (Waterway),Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Mada,Store,New
104703,2024-01-15 21:24:00,C3391,B012,City Stars,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,Returning
104704,2024-02-15 15:48:00,C2382,B012,City Stars,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,Returning
104705,2024-04-25 20:24:00,C1977,B005,Heliopolis,Cairo,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Visa,Store,New
104706,2024-02-12 19:26:00,C4165,B012,City Stars,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Cash,Store,New
104707,2024-07-04 19:52:00,C1995,B009,6th of October City,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,2,180,360,200,160,Wallet,Store,Returning
104708,2024-10-20 22:16:00,C1652,B003,New Cairo (Waterway),Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,New
104709,2024-10-20 20:12:00,C1578,B002,Mohandeseen,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Online,Returning
104710,2024-04-09 22:44:00,C3627,B007,Zamalek,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,3,90,270,150,120,Cash,Store,New
104711,2024-09-07 14:29:00,C2883,B007,Zamalek,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Visa,Store,New
104712,2024-07-06 17:13:00,C4001,B006,Nasr City,Cairo,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Store,Returning
104713,2024-04-16 21:49:00,C3424,B005,Heliopolis,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,3,90,270,150,120,Cash,Store,New
104714,2024-10-31 09:37:00,C1690,B006,Nasr City,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Cash,Online,New
104715,2024-10-11 08:35:00,C4412,B011,Maadi 2,Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Visa,Store,New
104716,2024-08-09 20:31:00,C3405,B003,New Cairo (Waterway),Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,New
104717,2024-01-07 18:51:00,C3342,B008,Dokki,Giza,P010,Rice 5kg,Grocery,Staples,4,180,720,440,280,Wallet,Store,Returning
104718,2024-01-15 08:06:00,C4201,B002,Mohandeseen,Giza,P016,Detergent 2kg,Household,Cleaning,3,120,360,210,150,Cash,Store,Returning
104719,2024-06-20 12:33:00,C1134,B001,Maadi 1,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,Returning
104720,2024-04-11 14:16:00,C2279,B008,Dokki,Giza,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Visa,Store,Returning
104721,2024-05-13 17:38:00,C2563,B001,Maadi 1,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Cash,Online,Returning
104722,2024-09-25 14:06:00,C2634,B007,Zamalek,Cairo,P021,Walnuts 200g,Nuts,Roasted,2,95,190,120,70,Visa,Online,New
104723,2024-05-08 21:29:00,C2575,B012,City Stars,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,Returning
104724,2024-11-17 20:42:00,C1209,B010,Sheikh Zayed,Giza,P029,Vinegar 500ml,Grocery,Condiment,4,28,112,64,48,Visa,Store,Returning
104725,2024-09-03 11:33:00,C3182,B011,Maadi 2,Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Wallet,Store,Returning
104726,2024-11-09 17:24:00,C2123,B008,Dokki,Giza,P017,Salt 500g,Grocery,Staples,2,12,24,12,12,Visa,Store,Returning
104727,2024-04-02 08:37:00,C2626,B011,Maadi 2,Cairo,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Cash,Store,Returning
104728,2024-04-02 20:12:00,C1168,B008,Dokki,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Cash,Store,Returning
104729,2024-12-11 10:03:00,C2726,B006,Nasr City,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Visa,Store,Returning
104730,2024-10-16 15:10:00,C4169,B005,Heliopolis,Cairo,P040,Granola 400g,Breakfast,Cereal,2,95,190,110,80,Wallet,Store,New
104731,2024-08-28 09:42:00,C2165,B011,Maadi 2,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Online,Returning
104732,2024-08-15 17:12:00,C3652,B003,New Cairo (Waterway),Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,New
104733,2024-01-04 09:07:00,C1273,B011,Maadi 2,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,New
104734,2024-02-19 21:29:00,C1407,B011,Maadi 2,Cairo,P037,Protein Bar 50g,Health,Protein,2,40,80,44,36,Visa,Store,Returning
104735,2024-04-03 19:53:00,C1887,B007,Zamalek,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Cash,Online,Returning
104736,2024-08-05 16:21:00,C3920,B007,Zamalek,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Visa,Store,New
104737,2024-11-24 18:35:00,C3280,B007,Zamalek,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Visa,Store,Returning
104738,2024-09-25 13:43:00,C4385,B010,Sheikh Zayed,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Online,New
104739,2024-09-13 14:30:00,C4019,B010,Sheikh Zayed,Giza,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Cash,Store,Returning
104740,2024-12-22 22:12:00,C2651,B007,Zamalek,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Online,New
104741,2024-01-27 10:24:00,C2002,B004,Mall of Arabia - 6th October,Giza,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,Returning
104742,2024-09-09 18:27:00,C2874,B006,Nasr City,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Online,New
104743,2024-05-15 19:21:00,C2270,B009,6th of October City,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Cash,Store,Returning
104744,2024-07-16 17:16:00,C1365,B010,Sheikh Zayed,Giza,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Visa,Online,New
104745,2024-02-10 13:22:00,C3067,B011,Maadi 2,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,2,110,220,120,100,Wallet,Store,Returning
104746,2024-08-14 22:16:00,C1285,B006,Nasr City,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,Returning
104747,2024-03-07 12:01:00,C1761,B006,Nasr City,Cairo,P026,Chocolate 100g,Confectionery,Chocolate,1,35,35,20,15,Cash,Store,Returning
104748,2024-11-03 18:00:00,C3121,B009,6th of October City,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Visa,Store,Returning
104749,2024-09-25 17:25:00,C3940,B006,Nasr City,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Wallet,Store,Returning
104750,2024-05-12 13:56:00,C3200,B001,Maadi 1,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Online,Returning
104751,2024-06-27 12:35:00,C2281,B001,Maadi 1,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Store,New
104752,2024-01-04 13:14:00,C3969,B009,6th of October City,Giza,P029,Vinegar 500ml,Grocery,Condiment,2,28,56,32,24,Cash,Store,Returning
104753,2024-07-09 22:25:00,C3961,B010,Sheikh Zayed,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,Returning
104754,2024-03-02 11:26:00,C2185,B010,Sheikh Zayed,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Online,Returning
104755,2024-09-25 08:44:00,C2115,B005,Heliopolis,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Wallet,Store,New
104756,2024-04-23 15:13:00,C3889,B001,Maadi 1,Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Mada,Online,New
104757,2024-02-14 13:00:00,C1477,B012,City Stars,Cairo,P002,Pistachio 200g,Nuts,Salted,2,120,240,150,90,Wallet,Store,New
